--- Terminal on /dev/ttyACM0 | 9600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.76 | Setpoint: 180.03 | Error: 0.73 | Output: -21.49
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.7 | TiltRate: 0.1 | MotorSpeed: -100Pitch: 180.76 | Setpoint: 180.03 | Error: 0.73 | Output: -22.36
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.0 | MotorSpeed: 100Pitch: 179.97 | Setpoint: 179.98 | Error: -0.01 | Output: 0.57
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.1 | MotorSpeed: 0Pitch: 179.97 | Setpoint: 179.98 | Error: -0.01 | Output: 1.58
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 1Pitch: 179.97 | Setpoint: 179.98 | Error: -0.01 | Output: -0.66
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: BACKWARD 0 | Error: 0.0 | TiltRate: 0.1 | MotorSpeed: 0Pitch: 179.97 | Setpoint: 179.98 | Error: -0.01 | Output: -0.26
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: BACKWARD 0 | Error: 0.0 | TiltRate: 0.1 | MotorSpeed: 0Pitch: 179.96 | Setpoint: 179.98 | Error: -0.01 | Output: 4.02
 | RAW_L: 4 | RAW_R: 4 | MOTOR_CMD: FORWARD 4 | Error: 0.0 | TiltRate: 0.6 | MotorSpeed: 4Pitch: 179.97 | Setpoint: 179.98 | Error: -0.01 | Output: -4.64
 | RAW_L: -4 | RAW_R: -4 | MOTOR_CMD: BACKWARD 4 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: -4Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: -7.65
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.1 | MotorSpeed: -100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: -3.43
 | RAW_L: -3 | RAW_R: -3 | MOTOR_CMD: BACKWARD 3 | Error: 0.0 | TiltRate: 0.5 | MotorSpeed: -3Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: 1.25
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 1Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: -0.71
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: BACKWARD 0 | Error: 0.0 | TiltRate: 0.1 | MotorSpeed: 0Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: -2.54
 | RAW_L: -2 | RAW_R: -2 | MOTOR_CMD: BACKWARD 2 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: -2Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 0.02
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.0 | MotorSpeed: 0Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: -0.43
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: BACKWARD 0 | Error: 0.0 | TiltRate: 0.0 | MotorSpeed: 0Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: 5.68
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 0.9 | MotorSpeed: 100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: -5.28
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 0.8 | MotorSpeed: -100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: -2.55
 | RAW_L: -2 | RAW_R: -2 | MOTOR_CMD: BACKWARD 2 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: -2Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 1.65
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: 1Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: 0.94
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 0Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: 0.28
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.1 | MotorSpeed: 0Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: -9.57
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.4 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: 0.96
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 0Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 4.64
 | RAW_L: 4 | RAW_R: 4 | MOTOR_CMD: FORWARD 4 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: 4Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: -2.01
 | RAW_L: -2 | RAW_R: -2 | MOTOR_CMD: BACKWARD 2 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: -2Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -7.12
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.0 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -2.02
 | RAW_L: -2 | RAW_R: -2 | MOTOR_CMD: BACKWARD 2 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: -2Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: 7.77
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.2 | MotorSpeed: 100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 0.11
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.1 | MotorSpeed: 0Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -7.94
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.1 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -1.33
 | RAW_L: -1 | RAW_R: -1 | MOTOR_CMD: BACKWARD 1 | Error: 0.0 | TiltRate: 0.1 | MotorSpeed: -1Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 9.83
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.5 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: -0.00 | Output: 8.21
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.2 | MotorSpeed: 100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: -11.19
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.6 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -7.04
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.0 | MotorSpeed: -100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: 6.41
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.0 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: 8.49
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.3 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: -1.77
 | RAW_L: -1 | RAW_R: -1 | MOTOR_CMD: BACKWARD 1 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: -1Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: -9.11
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.3 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: -3.51
 | RAW_L: -3 | RAW_R: -3 | MOTOR_CMD: BACKWARD 3 | Error: 0.0 | TiltRate: 0.5 | MotorSpeed: -3Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: 0.70
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 0Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: 0.91
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 0Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: 0.77
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 0Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: -3.91
 | RAW_L: -3 | RAW_R: -3 | MOTOR_CMD: BACKWARD 3 | Error: 0.0 | TiltRate: 0.5 | MotorSpeed: -3Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -5.21
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: 2.16
 | RAW_L: 2 | RAW_R: 2 | MOTOR_CMD: FORWARD 2 | Error: 0.0 | TiltRate: 0.4 | MotorSpeed: 2Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -2.24
 | RAW_L: -2 | RAW_R: -2 | MOTOR_CMD: BACKWARD 2 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: -2Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -4.30
 | RAW_L: -4 | RAW_R: -4 | MOTOR_CMD: BACKWARD 4 | Error: 0.0 | TiltRate: 0.5 | MotorSpeed: -4Pitch: 180.02 | Setpoint: 179.98 | Error: 0.05 | Output: -9.00
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.2 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: 7.55
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.4 | MotorSpeed: 100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: 4.61
 | RAW_L: 4 | RAW_R: 4 | MOTOR_CMD: FORWARD 4 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: 4Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -5.88
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 0.9 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: 1.44
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: 1Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: 1.38
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: 1Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: 5.04
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: 100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -8.58
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.3 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.04 | Output: -6.00
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: 8.53
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.5 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: 11.94
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.6 | MotorSpeed: 100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -16.89
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.7 | MotorSpeed: -100Pitch: 180.03 | Setpoint: 179.98 | Error: 0.05 | Output: -15.51
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.1 | TiltRate: 2.2 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.04 | Output: 10.98
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.6 | MotorSpeed: 100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 16.94
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.9 | MotorSpeed: 100Pitch: 179.97 | Setpoint: 179.98 | Error: -0.00 | Output: 8.29
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.2 | MotorSpeed: 100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: -16.90
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.2 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.04 | Output: -11.44
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.8 | MotorSpeed: -100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: 22.29
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 3.4 | MotorSpeed: 100Pitch: 179.95 | Setpoint: 179.98 | Error: -0.03 | Output: 21.97
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.9 | MotorSpeed: 100Pitch: 179.97 | Setpoint: 179.98 | Error: -0.01 | Output: -13.12
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.0 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: -18.86
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 3.1 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -10.19
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.3 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: 8.91
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.4 | MotorSpeed: 100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: -1.54
 | RAW_L: -1 | RAW_R: -1 | MOTOR_CMD: BACKWARD 1 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: -1Pitch: 180.02 | Setpoint: 179.98 | Error: 0.04 | Output: -15.96
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.3 | MotorSpeed: -100Pitch: 180.02 | Setpoint: 179.98 | Error: 0.04 | Output: 1.42
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: 1Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: 14.91
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.3 | MotorSpeed: 100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: 0.91
 | RAW_L: 0 | RAW_R: 0 | MOTOR_CMD: FORWARD 0 | Error: 0.0 | TiltRate: 0.2 | MotorSpeed: 0Pitch: 180.02 | Setpoint: 179.98 | Error: 0.04 | Output: -18.02
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.3 | MotorSpeed: -100Pitch: 180.02 | Setpoint: 179.98 | Error: 0.05 | Output: -3.06
 | RAW_L: -3 | RAW_R: -3 | MOTOR_CMD: BACKWARD 3 | Error: 0.0 | TiltRate: 0.3 | MotorSpeed: -3Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: 12.13
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.1 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: 15.21
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.1 | MotorSpeed: 100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: -5.14
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -13.78
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.0 | MotorSpeed: -100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 11.61
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.0 | MotorSpeed: 100Pitch: 179.95 | Setpoint: 179.98 | Error: -0.02 | Output: 25.58
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 3.4 | MotorSpeed: 100Pitch: 179.96 | Setpoint: 179.98 | Error: -0.02 | Output: -4.60
 | RAW_L: -4 | RAW_R: -4 | MOTOR_CMD: BACKWARD 4 | Error: 0.0 | TiltRate: 0.7 | MotorSpeed: -4Pitch: 180.00 | Setpoint: 179.98 | Error: 0.02 | Output: -25.51
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 3.8 | MotorSpeed: -100Pitch: 180.02 | Setpoint: 179.98 | Error: 0.05 | Output: -17.70
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.5 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: 13.22
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.3 | MotorSpeed: 100Pitch: 179.96 | Setpoint: 179.98 | Error: -0.01 | Output: 25.81
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 3.5 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: -11.60
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.7 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: -18.59
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.7 | MotorSpeed: -100Pitch: 180.02 | Setpoint: 179.98 | Error: 0.05 | Output: -11.09
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.7 | MotorSpeed: -100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 22.00
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 3.0 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: 7.77
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.3 | MotorSpeed: 100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -18.79
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.5 | MotorSpeed: -100Pitch: 180.04 | Setpoint: 179.98 | Error: 0.06 | Output: -22.14
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.1 | TiltRate: 3.1 | MotorSpeed: -100Pitch: 180.03 | Setpoint: 179.98 | Error: 0.06 | Output: 1.41
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.1 | TiltRate: 0.4 | MotorSpeed: 1Pitch: 179.99 | Setpoint: 179.98 | Error: 0.01 | Output: 28.85
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 4.4 | MotorSpeed: 100Pitch: 179.95 | Setpoint: 179.98 | Error: -0.02 | Output: 22.36
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 3.3 | MotorSpeed: 100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.01 | Output: -18.16
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.7 | MotorSpeed: -100Pitch: 180.02 | Setpoint: 179.98 | Error: 0.04 | Output: -25.94
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 3.8 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.03 | Output: 6.43
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 1.1 | MotorSpeed: 100Pitch: 179.95 | Setpoint: 179.98 | Error: -0.02 | Output: 36.38
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 5.4 | MotorSpeed: 100Pitch: 179.93 | Setpoint: 179.98 | Error: -0.04 | Output: 17.03
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.4 | MotorSpeed: 100Pitch: 179.96 | Setpoint: 179.98 | Error: -0.02 | Output: -16.05
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.5 | MotorSpeed: -100Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: -13.49
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.0 | MotorSpeed: -100Pitch: 179.92 | Setpoint: 179.98 | Error: -0.06 | Output: 40.10
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 5.8 | MotorSpeed: 100Pitch: 179.90 | Setpoint: 179.98 | Error: -0.07 | Output: 11.61
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 1.5 | MotorSpeed: 100Pitch: 179.91 | Setpoint: 179.98 | Error: -0.06 | Output: -4.46
 | RAW_L: -4 | RAW_R: -4 | MOTOR_CMD: BACKWARD 4 | Error: 0.1 | TiltRate: 0.9 | MotorSpeed: -4Pitch: 179.98 | Setpoint: 179.98 | Error: 0.00 | Output: -45.27
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 6.8 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -17.14
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 2.5 | MotorSpeed: -100Pitch: 179.93 | Setpoint: 179.98 | Error: -0.05 | Output: 51.15
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 7.5 | MotorSpeed: 100Pitch: 179.90 | Setpoint: 179.98 | Error: -0.07 | Output: 18.47
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 2.6 | MotorSpeed: 100Pitch: 179.93 | Setpoint: 179.98 | Error: -0.04 | Output: -20.33
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 3.2 | MotorSpeed: -100Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: -40.69
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 6.0 | MotorSpeed: -100Pitch: 180.01 | Setpoint: 179.98 | Error: 0.04 | Output: -11.72
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 1.7 | MotorSpeed: -100Pitch: 179.94 | Setpoint: 179.98 | Error: -0.04 | Output: 49.99
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 7.4 | MotorSpeed: 100Pitch: 179.93 | Setpoint: 179.98 | Error: -0.04 | Output: 4.51
 | RAW_L: 4 | RAW_R: 4 | MOTOR_CMD: FORWARD 4 | Error: 0.0 | TiltRate: 0.5 | MotorSpeed: 4Pitch: 179.99 | Setpoint: 179.98 | Error: 0.02 | Output: -42.21
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 6.3 | MotorSpeed: -100Pitch: 180.03 | Setpoint: 179.98 | Error: 0.06 | Output: -27.17
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.1 | TiltRate: 3.9 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: 18.93
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 2.9 | MotorSpeed: 100Pitch: 179.97 | Setpoint: 179.98 | Error: -0.01 | Output: 24.71
